"PATHWAY SORTORDER","BIOCHEMICAL","SUPER PATHWAY","SUB PATHWAY","COMP ID","PLATFORM","CHEMICAL ID","RI","MASS","PUBCHEM","CAS","KEGG","Group                 HMDB"
"4475","N-acetyltheanine","Xenobiotics","Food Component/Plant","62711","LC/MS Pos Early","100020514","1483","217.1183",NA,NA,NA,NA
"17","N-acetylthreonine","Amino Acid","Glycine, Serine and Threonine Metabolism","33939","LC/MS Neg","100001274","821.6","160.0615","152204","17093-74-2",NA,"HMDB62557"
"224","N-acetyltryptophan","Amino Acid","Tryptophan Metabolism","33959","LC/MS Neg","100001254","2630","245.0932","700653","1218-34-4","C03137","HMDB13713"
"149","N-acetyltyrosine","Amino Acid","Tyrosine Metabolism","32390","LC/MS Neg","100001104","1680","222.0772","68310","537-55-3",NA,"HMDB00866"
"349","N-acetylvaline","Amino Acid","Leucine, Isoleucine and Valine Metabolism","1591","LC/MS Neg","1084","1704","158.0823","66789","96-81-1",NA,"HMDB11757"
"428","N-alpha-acetylornithine","Amino Acid","Urea cycle; Arginine and Proline Metabolism","32984","LC/MS Pos Early","100000285","2000","175.10769999999999","439232","1572591","C00437","HMDB03357"
"2678","N-behenoyl-sphingadienine (d18:2/22:0)*","Lipid","Ceramides","57372","LC/MS Pos Late","100015624","3911","620.59760000000006",NA,NA,NA,NA
"3761","N-carbamoylaspartate","Nucleotide","Pyrimidine Metabolism, Orotate containing","1594","LC/MS Pos Early","1108","795","177.0506","93072","923-37-5","C00438","HMDB00828"
"427","N-delta-acetylornithine","Amino Acid","Urea cycle; Arginine and Proline Metabolism","43249","LC/MS Neg","100004523","858","173.0932","9920500",NA,NA,NA
"1643","nervonoylcarnitine (C24:1)*","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","57531","LC/MS Pos Late","100015846","1602","510.45170000000002",NA,NA,NA,NA
"4717","N-ethylglycinexylidide","Xenobiotics","Drug - Analgesics, Anesthetics","33080","LC/MS Pos Early","100001539","3209","207.14920000000001","24415","7728-40-7","C16561","HMDB60656"
"240","N-formylanthranilic acid","Amino Acid","Tryptophan Metabolism","43549","LC/MS Polar","100004561","900","164.03530000000001","101399","3342-77-6","C05653","HMDB04089"
"366","N-formylmethionine","Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism","2829","LC/MS Neg","194","1543.8","176.03870000000001","439750","4289-98-9","C03145","HMDB01015"
"203","N-formylphenylalanine","Amino Acid","Tyrosine Metabolism","48433","LC/MS Neg","100006056","2360","192.06659999999999","759256","13200-85-6",NA,NA
"3853","nicotinamide","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","594","LC/MS Pos Early","432","1942","123.0553","936","98-92-0","C00153","HMDB01406"
"3864","nicotinamide N-oxide","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","39582","LC/MS Pos Early","100002763","877","139.05019999999999","72661","1986-81-8",NA,"HMDB02730"
"3856","nicotinamide riboside","Cofactors and Vitamins","Nicotinate and Nicotinamide Metabolism","33013","LC/MS Pos Early","100001310","2040","255.0976","439924","1341-23-7","C03150","HMDB00855"
"1374","nisinate (24:6n3)","Lipid","Long Chain Polyunsaturated Fatty Acid (n3 and n6)","57810","LC/MS Neg","100015785","5657","355.26429999999999","11792612","68378-49-4",NA,"HMDB02007"
"1541","N-linoleoylserine*","Lipid","Fatty Acid, Amide","61823","LC/MS Neg","100019958","5492","366.26499999999999",NA,NA,NA,NA
"1883","N-linoleoyltaurine*","Lipid","Endocannabinoid","61826","LC/MS Neg","100005814","5505","386.2371",NA,NA,NA,NA
"31","N-methylalanine","Amino Acid","Alanine and Aspartate Metabolism","37069","LC/MS Pos Early","100001823","1580","104.0706","5288725","600-21-5","C02721","HMDB01906"
"431","N-methylhydroxyproline","Amino Acid","Urea cycle; Arginine and Proline Metabolism","62068","LC/MS Pos Early","100020215","1145","146.0812",NA,NA,NA,NA
"4645","N-methylpipecolate","Xenobiotics","Bacterial/Fungal","47101","LC/MS Pos Early","100005383","1932","144.1019","11286529","41447-17-0",NA,NA
"437","N-methylproline","Amino Acid","Urea cycle; Arginine and Proline Metabolism","37431","LC/MS Pos Early","100001956","1335","130.08629999999999","557","475-11-6",NA,NA
"1901","N-oleoylserine","Lipid","Endocannabinoid","57664","LC/MS Neg","100015641","5600","368.28059999999999",NA,NA,NA,NA
"1879","N-oleoyltaurine","Lipid","Endocannabinoid","39732","LC/MS Neg","100003119","5610","388.2527","6437033","52514-04-2",NA,NA
"1328","nonadecanoate (19:0)","Lipid","Long Chain Saturated Fatty Acid","1356","LC/MS Neg","892","6068","297.2799","12591","646-30-0","C16535","HMDB00772"
"1617","nonanoylcarnitine (C9)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)","61775","LC/MS Pos Late","100006620","1003","302.23259999999999",NA,NA,NA,"HMDB13288"
"4385","N-oxalyl glycine (NOG)","Xenobiotics","Food Component/Plant","57776","LC/MS Polar","100015923","3292","146.0095","3080614",NA,NA,NA
"1598","N-palmitoylglycine","Lipid","Fatty Acid Metabolism (Acyl Glycine)","42092","LC/MS Neg","100003686","5580","312.25439999999998","151008","2441-41-0",NA,"HMDB13034"
"2688","N-palmitoyl-heptadecasphingosine (d17:1/16:0)*","Lipid","Ceramides","57430","LC/MS Pos Late","100015731","2645","524.50369999999998",NA,NA,NA,NA
"1903","N-palmitoylserine","Lipid","Endocannabinoid","57659","LC/MS Neg","100015640","5557","342.26499999999999","6453686","58725-46-5;474943-14-1",NA,NA
"2676","N-palmitoyl-sphingadienine (d18:2/16:0)*","Lipid","Ceramides","57416","LC/MS Pos Late","100015609","2490","536.50369999999998",NA,NA,NA,NA
"2658","N-palmitoyl-sphinganine (d18:0/16:0)","Lipid","Dihydroceramides","52604","LC/MS Pos Late","100009028","3090","540.53499999999997","5283572","5966-29-0",NA,"HMDB11760"
"2666","N-palmitoyl-sphingosine (d18:1/16:0)","Lipid","Ceramides","44877","LC/MS Pos Late","1518","2893","538.51940000000002","5283564","24696-26-2",NA,"HMDB04949"
"1902","N-stearoylserine*","Lipid","Endocannabinoid","61822","LC/MS Neg","100019957","5777","370.29629999999997",NA,NA,NA,NA
"2677","N-stearoyl-sphingadienine (d18:2/18:0)*","Lipid","Ceramides","57417","LC/MS Pos Late","100015632","2846","564.53499999999997",NA,NA,NA,NA
"2659","N-stearoyl-sphinganine (d18:0/18:0)*","Lipid","Dihydroceramides","1759","LC/MS Pos Late","922","3526","568.56629999999996","5283573","2304-80-5",NA,NA
"2670","N-stearoyl-sphingosine (d18:1/18:0)*","Lipid","Ceramides","54979","LC/MS Pos Late","1547","3392","566.55070000000001","5283565","104404-17-3",NA,"HMDB04950"
"22","O-acetylhomoserine","Amino Acid","Glycine, Serine and Threonine Metabolism","31539","LC/MS Polar","100001129","1850","160.0615","439389","7540-67-2","C01077",NA
"4070","o-cresol sulfate","Xenobiotics","Benzoate Metabolism","36845","LC/MS Neg","100001806","2796","187.00710000000001","11615528",NA,NA,NA
"1504","octadecadienedioate (C18:2-DC)*","Lipid","Fatty Acid, Dicarboxylate","61860","LC/MS Neg","100019982","4676","309.20710000000003",NA,NA,NA,NA
"1501","octadecanedioate (C18)","Lipid","Fatty Acid, Dicarboxylate","36754","LC/MS Neg","100001615","5043","313.23840000000001","70095","871-70-5",NA,"HMDB00782"
"1666","octadecanedioylcarnitine (C18-DC)*","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","61867","LC/MS Pos Late","100005998","1227","458.3476",NA,"123233-50-1",NA,NA
"1502","octadecenedioate (C18:1-DC)*","Lipid","Fatty Acid, Dicarboxylate","61861","LC/MS Neg","100019978","4875","311.22280000000001",NA,NA,NA,NA
"1667","octadecenedioylcarnitine (C18:1-DC)*","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","61865","LC/MS Pos Late","100005996","1180","456.33199999999999",NA,"251981-06-3",NA,NA
"1616","octanoylcarnitine (C8)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)","33936","LC/MS Pos Late","100001247","950","288.21690000000001","123701","3671-77-0","C02838","HMDB00791"
"1343","oleate/vaccenate (18:1)","Lipid","Long Chain Monounsaturated Fatty Acid","52285","LC/MS Neg","100008930","5655","281.24860000000001",NA,NA,NA,NA
"1866","oleoyl ethanolamide","Lipid","Endocannabinoid","38102","LC/MS Neg","1137","6450","324.29079999999999","5283454","11-58-0;111-58-0",NA,"HMDB02088"
"2595","oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*","Lipid","Diacylglycerol","54960","LC/MS Pos Late","100010936","2907","660.55619999999999",NA,NA,NA,"HMDB07228"
"2596","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*","Lipid","Diacylglycerol","54961","LC/MS Pos Late","100010937","2990","660.55619999999999",NA,NA,NA,"HMDB07228"
"1640","oleoylcarnitine (C18)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","35160","LC/MS Pos Late","100001501","1423","426.3578","6441392","38677-66-6",NA,"HMDB05065"
"1687","oleoylcholine","Lipid","Fatty Acid Metabolism (Acyl Choline)","53260","LC/MS Pos Late","100009331","1449","368.35230000000001",NA,NA,NA,NA
"2585","oleoyl-linolenoyl-glycerol (18:1/18:3) [2]*","Lipid","Diacylglycerol","54970","LC/MS Pos Late","100010944","2819","634.54049999999995",NA,NA,NA,"HMDB07220"
"2582","oleoyl-linoleoyl-glycerol (18:1/18:2) [1]","Lipid","Diacylglycerol","46798","LC/MS Pos Late","100002989","3115","636.55619999999999",NA,"106292-55-1",NA,"HMDB07219"
"2583","oleoyl-linoleoyl-glycerol (18:1/18:2) [2]","Lipid","Diacylglycerol","46799","LC/MS Pos Late","100002990","3223","636.55619999999999",NA,"104346-53-4",NA,"HMDB07219"
"2579","oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*","Lipid","Diacylglycerol","54945","LC/MS Pos Late","100010918","3571","638.57180000000005",NA,NA,NA,"HMDB07218"
"2580","oleoyl-oleoyl-glycerol (18:1/18:1) [2]*","Lipid","Diacylglycerol","54946","LC/MS Pos Late","100010919","3695","638.57180000000005",NA,NA,NA,"HMDB07218"
"4906","omeprazole","Xenobiotics","Drug - Gastrointestinal","38600","LC/MS Pos Late","100002725","717","346.12200000000001","4594","73590-58-6","C07324","HMDB01913"
"4899","ondansetron","Xenobiotics","Drug - Gastrointestinal","57794","LC/MS Pos Late","100015776","760","294.1601","4595","99614-02-5","C07325,D00456","HMDB05035"
"409","ornithine","Amino Acid","Urea cycle; Arginine and Proline Metabolism","1493","LC/MS Pos Early","444","2800","133.09719999999999","6262","3184-13-2","C00077","HMDB03374"
"3763","orotate","Nucleotide","Pyrimidine Metabolism, Orotate containing","1505","LC/MS Polar","445","1638.1","155.00980000000001","967","50887-69-9","C00295","HMDB00226"
"3765","orotidine","Nucleotide","Pyrimidine Metabolism, Orotate containing","35172","LC/MS Polar","100001416","2250","287.0521","92751","314-50-1",NA,"HMDB00788"
"5119","O-sulfo-L-tyrosine","Xenobiotics","Chemical","45413","LC/MS Neg","100005384","990","260.02339999999998","514186",NA,NA,NA
"3897","oxalate (ethanedioate)","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","20694","LC/MS Neg","100000841","603","88.988","971","144-62-7","C00209","HMDB02329"
"1325","palmitate (16:0)","Lipid","Long Chain Saturated Fatty Acid","1336","LC/MS Neg","424","5618","255.233","985","57-10-3","C00249","HMDB00220"
"1339","palmitoleate (16:1n7)","Lipid","Long Chain Monounsaturated Fatty Acid","33447","LC/MS Neg","452","5475","253.21729999999999","445638","373-49-9","C08362","HMDB03229"
"2572","palmitoleoyl-arachidonoyl-glycerol (16:1/20:4) [2]*","Lipid","Diacylglycerol","57406","LC/MS Pos Late","100015681","2528","632.5249",NA,NA,NA,NA
"1639","palmitoleoylcarnitine (C16:1)*","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","53223","LC/MS Pos Late","100009406","1357","398.32650000000001","71464547",NA,NA,NA
"2568","palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*","Lipid","Diacylglycerol","54967","LC/MS Pos Late","100010930","2664","608.5249",NA,NA,NA,"HMDB07132"
"1688","palmitoloelycholine","Lipid","Fatty Acid Metabolism (Acyl Choline)","53257","LC/MS Pos Late","100009334","1385","340.32100000000003",NA,NA,NA,NA
"2743","palmitoyl dihydrosphingomyelin (d18:0/16:0)*","Lipid","Dihydrosphingomyelins","52434","LC/MS Pos Late","100008954","2290","705.59050000000002","9939965",NA,NA,NA
"1869","palmitoyl ethanolamide","Lipid","Endocannabinoid","38165","LC/MS Neg","1489","6300","298.27519999999998","4671","544-31-0","C16512","HMDB02100"
"2747","palmitoyl sphingomyelin (d18:1/16:0)","Lipid","Sphingomyelins","37506","LC/MS Pos Late","100002107","2168","703.57489999999996","9939941","6254-89-3",NA,NA
"2570","palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]*","Lipid","Diacylglycerol","54957","LC/MS Pos Late","100010924","2916","634.54049999999995",NA,NA,NA,"HMDB07112"
"2571","palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*","Lipid","Diacylglycerol","54958","LC/MS Pos Late","100010925","3015","634.54049999999995",NA,NA,NA,"HMDB07112"
"1622","palmitoylcarnitine (C16)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","44681","LC/MS Pos Late","100000776","1425","400.34210000000002","461","6865-14-1","C02990","HMDB00222"
"1686","palmitoylcholine","Lipid","Fatty Acid Metabolism (Acyl Choline)","52944","LC/MS Pos Late","100009233","1482","342.33670000000001","151731",NA,NA,NA
"2573","palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*","Lipid","Diacylglycerol","57373","LC/MS Pos Late","100015618","2749","658.54049999999995",NA,NA,NA,"HMDB07121"
"2565","palmitoyl-linolenoyl-glycerol (16:0/18:3) [2]*","Lipid","Diacylglycerol","54965","LC/MS Pos Late","100010939","2834","608.5249",NA,NA,NA,"HMDB07105"
"2563","palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*","Lipid","Diacylglycerol","52633","LC/MS Pos Late","100009052","3080","610.54049999999995","9543695",NA,NA,"HMDB07103"
"2564","palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*","Lipid","Diacylglycerol","52634","LC/MS Pos Late","100009055","3197","610.54049999999995",NA,NA,NA,"HMDB07103"
"2561","palmitoyl-oleoyl-glycerol (16:0/18:1) [1]*","Lipid","Diacylglycerol","54943","LC/MS Pos Late","100010916","3562","612.55619999999999",NA,NA,"C13861","HMDB07102"
"2562","palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*","Lipid","Diacylglycerol","54942","LC/MS Pos Late","100010917","3695","612.55619999999999",NA,NA,"C13861","HMDB07102"
"2778","palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)","Lipid","Ceramide PEs","62984","LC/MS Pos Late","100021162","2207","661.52790000000005",NA,NA,NA,NA
"3880","pantoate","Cofactors and Vitamins","Pantothenate and CoA Metabolism","63061","LC/MS Polar","100002613","1100","147.06630000000001","439251","470-29-1","C00522",NA
"3881","pantothenate (Vitamin B5)","Cofactors and Vitamins","Pantothenate and CoA Metabolism","1508","LC/MS Neg","1024","1498.7","218.10339999999999","6613","137-08-6","C00864","HMDB00210"
"4082","paraxanthine","Xenobiotics","Xanthine Metabolism","18254","LC/MS Neg","100000453","2279","179.0575","4687","611-59-6","C13747","HMDB01860"
"4996","paroxetine","Xenobiotics","Drug - Psychoactive","40461","LC/MS Pos Late","100003442","963","330.15","43815","110429-49-8","D02362,C07415",NA
"201","p-cresol glucuronide*","Amino Acid","Tyrosine Metabolism","48841","LC/MS Neg","100006191","2420","283.08229999999998","154035","17680-99-8",NA,"HMDB11686"
"4063","p-cresol sulfate","Xenobiotics","Benzoate Metabolism","36103","LC/MS Neg","100001315","2890","187.00710000000001","4615423","3233-57-7",NA,"HMDB11635"
"1313","pelargonate (9:0)","Lipid","Medium Chain Fatty Acid","12035","LC/MS Neg","437","4798","157.1234","8158","112-05-0","C01601","HMDB00847"
"1324","pentadecanoate (15:0)","Lipid","Long Chain Saturated Fatty Acid","1361","LC/MS Neg","980","5521","241.21729999999999","13849","1002-84-2;10002-84-2","C16537","HMDB00826"
"5340","pentose acid*","Partially Characterized Molecules","Partially Characterized Molecules","63264","LC/MS Polar","100021467","2180","165.04050000000001",NA,NA,NA,NA
"5215","perfluorooctanesulfonate (PFOS)","Xenobiotics","Chemical","57564","LC/MS Polar","100010955","662","498.93020000000001","74483","1763-23-1","C18142","HMDB59586"
"5259","perfluorooctanoate (PFOA)","Xenobiotics","Chemical","62071","LC/MS Polar","100020208","685","412.96640000000002","9554",NA,NA,"HMDB59587"
"166","phenol sulfate","Amino Acid","Tyrosine Metabolism","32553","LC/MS Neg","100001510","2156","172.9914","74426","937-34-8","C02180","HMDB60015"
"141","phenylacetate","Amino Acid","Phenylalanine Metabolism","57745","LC/MS Neg","100000011","2150","91.055400000000006","999","103-82-2","C07086","HMDB00209"
"1022","phenylacetylcarnitine","Peptide","Acetylated Peptides","48425","LC/MS Pos Early","100006108","3092","280.15429999999998","101724840","287108-21-8",NA,NA
"1025","phenylacetylglutamine","Peptide","Acetylated Peptides","35126","LC/MS Pos Early","100001417","2145","265.11829999999998","92258","28047-15-6","C04148","HMDB06344"
"128","phenylalanine","Amino Acid","Phenylalanine Metabolism","64","LC/MS Pos Early","460","2878","166.08629999999999","6140","63-91-2","C00079","HMDB00159"
"825","phenylalanylglycine","Peptide","Dipeptide","41370","LC/MS Pos Early","100003588","2898","223.10769999999999","98207","721-90-4",NA,"HMDB28995"
"137","phenyllactate (PLA)","Amino Acid","Phenylalanine Metabolism","22130","LC/MS Polar","100000774","908","165.0557","3848","828-01-3","C05607","HMDB00779"
"136","phenylpyruvate","Amino Acid","Phenylalanine Metabolism","566","LC/MS Polar","241","845","163.0401","997","156-06-9","C00166","HMDB00205"
"1292","phosphate","Energy","Oxidative Phosphorylation","42109","LC/MS Neg","461","608","96.9696","1061","7664-38-2","C00009","HMDB01429"
"1075","phosphoenolpyruvate (PEP)","Carbohydrate","Glycolysis, Gluconeogenesis, and Pyruvate Metabolism","597","LC/MS Neg","463","587.29999999999995","166.9751","1005","10526-80-4","C00074","HMDB00263"
"1941","phosphoethanolamine (PE)","Lipid","Phospholipid Metabolism","1600","LC/MS Pos Early","1026","700","142.0264","1015","1071-23-4","C00346","HMDB00224"
"4406","phytanate","Xenobiotics","Food Component/Plant","598","LC/MS Neg","466","5908","311.29559999999998","26840","14721-66-5","C01607","HMDB00801"
"248","picolinate","Amino Acid","Tryptophan Metabolism","1512","LC/MS Pos Early","1022","910","124.0393","1018","98-98-6","C10164","HMDB02243"
"1608","picolinoylglycine","Lipid","Fatty Acid Metabolism (Acyl Glycine)","63057","LC/MS Pos Early","100021198","1945","181.0608","11788622","5616-29-5",NA,"HMDB59766"
"1478","pimelate (C7-DC)","Lipid","Fatty Acid, Dicarboxylate","15704","LC/MS Polar","100000101","2745","159.06630000000001","385","111-16-0","C02656","HMDB00857"
"1663","pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)","Lipid","Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","53224","LC/MS Pos Early","100009407","2773","304.1755",NA,NA,NA,NA
